ID,Current_Utilization_Rate,Minimum_Payment_Flag,Days_Since_Last_Payment_Proxy,Target_Delinquent_Next_Month
14053,0.005571428571428572,0,-1,0
14054,0.031466666666666664,0,-1,0
14055,0.36246666666666666,1,0,0
14056,1.0386625,1,0,0
14057,0.16225555555555554,0,-1,0
14058,0.4579361111111111,1,0,0
14059,0.9777,1,0,0
14060,0.5359352941176471,1,0,0
14061,0.0,0,-2,0
14062,0.013446,0,-1,0
14063,0.4298,1,3,1
14064,0.010966666666666666,0,-1,1
14065,0.01694,0,-2,1
14066,0.44305,1,0,0
14067,1.0262357142857144,1,1,0
14068,0.80302,1,0,0
14069,0.07304444444444444,0,-1,0
14070,0.005953333333333333,0,-1,0
14071,0.002744,0,-2,0
14072,0.17938,1,2,1
14073,0.058203125,0,-1,1
14074,0.9883,1,0,0
14075,0.6321,1,1,1
14076,0.851148,1,0,0
14077,0.9223833333333333,1,0,0
14078,0.9039,1,0,0
14079,0.0006151515151515152,0,-1,0
14080,0.003802,0,-1,0
14081,0.0902,1,1,0
14082,0.999375,1,2,1
14083,4.375e-05,1,1,0
14084,0.37545666666666666,1,0,1
14085,0.38154,1,2,1
14086,0.9525416666666666,1,1,0
14087,0.21836666666666665,1,0,0
14088,0.73825,1,0,0
14089,1.0161923076923076,1,0,0
14090,0.4995842105263158,1,0,0
14091,0.09143404255319149,1,0,0
14092,0.30832,1,0,0
14093,0.014776,1,0,0
14094,0.386166,1,0,0
14095,0.433314,1,2,0
14096,0.26676666666666665,1,0,0
14097,0.64805,1,1,1
14098,0.735,1,1,0
14099,1.0568,1,2,1
14100,0.056035714285714286,1,0,0
14101,0.3916625,1,0,0
14102,0.9663818181818182,1,0,0
14103,0.009380555555555555,0,-2,0
14104,0.02422,1,0,0
14105,0.0,1,1,0
14106,0.375,0,-2,0
14107,0.001,0,-1,0
14108,0.15306666666666666,1,0,0
14109,0.4517333333333333,1,0,0
14110,0.2655,1,0,0
14111,0.07819166666666667,1,0,0
14112,0.02778,0,-1,0
14113,0.02722,0,-1,0
14114,0.08676,1,2,1
14115,1.0021,1,0,0
14116,0.0078,0,-1,1
14117,0.4682781818181818,1,0,0
14118,0.2607421052631579,1,1,0
14119,0.1451,1,0,0
14120,1.035709090909091,1,0,0
14121,0.542325,0,-1,0
14122,1.09573,1,0,0
14123,0.00232,0,-1,0
14124,0.57858,1,0,0
14125,0.0,0,-2,0
14126,0.031466666666666664,1,0,0
14127,0.029363888888888887,0,-1,0
14128,0.040433333333333335,1,0,1
14129,0.00296,0,-1,0
14130,0.023955555555555556,0,-2,0
14131,0.4108037037037037,1,0,0
14132,0.9460833333333334,1,0,0
14133,1.0177454545454545,1,2,1
14134,0.06358,0,-1,0
14135,0.167975,1,0,0
14136,0.07515,0,-1,0
14137,0.0,1,1,0
14138,1.0,1,0,0
14139,0.98016,1,0,0
14140,0.0195,1,2,1
14141,0.08858333333333333,1,1,0
14142,0.34933333333333333,1,0,1
14143,0.9982428571428571,1,0,0
14144,0.9961,1,2,1
14145,0.197082,1,2,1
14146,0.3337764705882353,1,0,0
14147,0.0195,0,-1,0
14148,0.94656,1,0,0
14149,0.92755,1,1,0
14150,0.10681428571428571,0,-1,0
14151,0.96126,1,1,1
14152,0.2047,1,1,0
14153,0.30582631578947367,1,0,0
14154,0.2483,0,-1,0
14155,0.34335454545454547,1,0,0
14156,0.039,0,-1,0
14157,0.6354714285714286,1,0,0
14158,0.7763,1,0,0
14159,0.00042857142857142855,0,-1,1
14160,0.024477272727272726,0,-1,1
14161,0.008166666666666666,0,-1,1
14162,0.2139,0,-1,1
14163,0.09081304347826087,1,1,0
14164,0.47625,0,-1,0
14165,0.6706619047619048,1,0,0
14166,0.975352380952381,1,0,0
14167,0.8188,1,0,0
14168,0.01215,0,-1,1
14169,0.9014666666666666,1,0,0
14170,0.023703333333333333,0,-1,0
14171,0.43402857142857143,1,0,0
14172,0.09886,1,0,1
14173,0.00648,1,0,0
14174,0.003942307692307692,0,-1,0
14175,0.116344,1,2,1
14176,0.28886,0,-2,0
14177,0.5367,1,2,1
14178,0.0012277777777777777,0,-1,0
14179,0.3181777777777778,1,1,1
14180,1.01124,1,0,1
14181,0.0,1,1,0
14182,1.04185,1,0,1
14183,0.80505625,1,0,0
14184,0.179148,1,0,0
14185,0.0038461538461538464,0,-1,0
14186,0.0,1,1,0
14187,0.9647583333333334,1,0,1
14188,0.0,1,1,0
14189,0.8394,1,0,0
14190,0.49783333333333335,1,0,0
14191,0.38912,1,0,0
14192,0.0048625,1,2,1
14193,0.03348260869565217,1,0,0
14194,0.93262,1,0,0
14195,1.1007205882352942,1,0,1
14196,0.004352941176470588,0,-2,1
14197,0.03163777777777778,1,0,0
14198,0.0018714285714285714,0,-1,0
14199,0.38122,0,-1,0
14200,0.002195238095238095,0,-1,0
14201,0.06241034482758621,1,1,0
14202,0.9713722222222222,1,0,1
14203,0.08035652173913044,0,-1,0
14204,0.8948071428571429,1,0,1
14205,0.096,1,0,1
14206,0.9726428571428571,1,0,0
14207,0.3044,1,0,0
14208,0.0242625,0,-1,0
14209,0.2935,1,0,0
14210,0.02237,0,-2,0
14211,1.3289285714285715,1,0,0
14212,0.3705052631578947,1,0,1
14213,0.9505,1,0,0
14214,0.0559,0,-1,0
14215,0.022166666666666668,0,-1,1
14216,0.0012444444444444445,0,-1,0
14217,0.9262714285714285,1,0,1
14218,0.3870875,0,-1,0
14219,0.01635714285714286,0,-1,0
14220,0.0604,1,0,1
14221,0.6384142857142857,1,2,1
14222,0.7165,1,0,0
14223,0.9743333333333334,1,0,0
14224,0.7805,1,0,0
14225,0.028641666666666666,0,-1,0
14226,0.021,1,2,1
14227,0.84905,1,1,1
14228,0.09853636363636363,0,-1,0
14229,0.0,0,-2,0
14230,0.15423571428571428,1,0,0
14231,1.0114,1,0,1
14232,1.0922125,1,1,0
14233,0.1867375,0,-1,0
14234,1.02232,1,1,0
14235,0.14712,1,0,0
14236,0.014792307692307693,1,0,0
14237,0.1799775,1,0,0
14238,0.000652,0,-1,1
14239,0.045713333333333335,1,0,0
14240,0.2486375,1,0,0
14241,0.020294,0,-1,0
14242,0.006666666666666667,0,-2,0
14243,0.15362272727272727,1,0,0
14244,0.14165714285714287,1,0,0
14245,0.24,1,2,1
14246,0.5905285714285714,1,0,0
14247,0.96644,1,0,0
14248,0.030042857142857142,1,0,1
14249,0.001986,0,-1,0
14250,0.4375133333333333,1,0,0
14251,0.07755128205128205,1,1,0
14252,0.97361,1,2,1
14253,0.016816666666666667,0,-1,0
14254,0.9957,1,0,0
14255,1.01562,1,1,0
14256,0.154165,1,0,0
14257,0.018628947368421054,0,-1,0
14258,0.8313111111111111,1,0,0
14259,0.12582,1,2,1
14260,0.025666666666666667,0,-1,0
14261,0.07169,1,0,0
14262,0.0195,0,-1,1
14263,0.0078,0,-1,0
14264,0.37542,1,0,0
14265,0.9926571428571429,1,0,0
14266,0.5427130434782609,1,0,0
14267,0.9567206896551724,1,0,0
14268,0.002129166666666667,0,-1,0
14269,0.0065,0,-1,0
14270,0.29039333333333334,1,0,0
14271,0.0020375,0,-1,1
14272,0.0785861111111111,1,0,0
14273,0.9983666666666666,1,0,1
14274,0.8167,1,0,0
14275,0.9827,1,0,0
14276,0.86239,1,0,0
14277,0.7955,1,0,1
14278,0.8812,1,1,0
14279,0.4978,1,2,1
14280,0.004777272727272727,0,-1,1
14281,0.7905285714285715,1,2,1
14282,0.530175,1,0,0
14283,0.9860428571428571,1,0,0
14284,0.004394871794871795,0,-2,0
14285,0.8884,1,0,0
14286,0.07821034482758621,1,0,0
14287,0.00885357142857143,0,-1,0
14288,0.720224,1,0,0
14289,0.428525,1,3,1
14290,0.41441,1,0,0
14291,0.95948,1,0,0
14292,0.0853,0,-1,0
14293,0.33242,1,0,1
14294,0.0,1,1,1
14295,0.0825,1,2,1
14296,0.006875,0,-1,0
14297,0.9803379310344827,1,0,0
14298,0.7853,1,0,0
14299,0.8722666666666666,1,0,0
14300,0.40595882352941176,0,-1,0
14301,0.6440385714285715,1,0,0
14302,0.92398,1,0,0
14303,0.0,1,1,0
14304,0.32995,1,0,0
14305,1.5,1,0,0
14306,0.0,1,1,0
14307,0.037443243243243246,0,-1,0
14308,0.414812,1,0,0
14309,0.481854,0,-2,0
14310,0.90214,0,-1,1
14311,0.5175857142857143,1,0,0
14312,0.0018571428571428571,0,-1,1
14313,0.0,1,1,1
14314,0.9294166666666667,1,0,1
14315,0.6057875,1,2,1
14316,1.01798,0,-1,0
14317,0.08945,1,0,0
14318,0.005538888888888889,0,-1,0
14319,0.17941428571428572,1,0,0
14320,0.6151741935483871,1,0,0
14321,0.72065,1,0,0
14322,0.33289285714285716,1,0,0
14323,0.033456818181818185,1,0,0
14324,0.05279090909090909,1,0,0
14325,0.49766666666666665,1,0,0
14326,0.3236833333333333,1,0,0
14327,0.02996551724137931,0,-1,0
14328,0.72185,1,1,0
14329,0.000986,1,1,1
14330,0.0075,1,2,0
14331,0.07442666666666667,1,2,1
14332,0.032322448979591835,0,-1,0
14333,0.6395117647058823,1,0,0
14334,0.04476,1,1,1
14335,0.7093066666666666,1,0,0
14336,0.01738974358974359,0,-1,0
14337,0.20815526315789473,1,0,0
14338,0.0,1,1,0
14339,0.3274,1,0,0
14340,0.0,1,1,1
14341,0.6739333333333334,1,2,0
14342,0.0014666666666666667,0,-1,0
14343,0.1327222222222222,0,-1,0
14344,0.6710666666666667,1,0,0
14345,0.025382608695652172,1,0,0
14346,0.8518,1,1,1
14347,0.0227075,0,-1,0
14348,0.97005,1,2,1
14349,0.01508,0,-1,0
14350,0.0,1,1,1
14351,0.9283,1,0,0
14352,0.0017613636363636364,1,2,1
14353,0.0039,1,2,0
14354,0.8451333333333333,1,0,0
14355,1.01255,1,1,1
14356,1.5,1,1,0
14357,0.9311333333333334,1,0,0
14358,0.46528,0,-2,0
14359,0.550395238095238,1,0,0
14360,0.45086190476190474,1,0,0
14361,0.8667772727272727,1,0,0
14362,0.764,1,2,0
14363,0.030975,1,0,1
14364,0.97005,1,0,1
14365,0.07777222222222223,0,-1,0
14366,0.9947333333333334,1,2,1
14367,0.004476923076923077,0,-1,1
14368,0.87603,1,2,1
14369,0.0,1,1,0
14370,0.42141904761904764,1,0,0
14371,0.326,1,0,0
14372,1.0123,1,0,0
14373,1.02152,1,0,0
14374,0.02708,0,-1,1
14375,0.27345625,1,0,0
14376,0.0,1,1,0
14377,0.6383333333333333,1,2,0
14378,0.6909354838709677,1,0,0
14379,0.83654,1,2,1
14380,0.2405375,1,0,0
14381,0.005641176470588235,0,-1,0
14382,0.06832173913043478,1,0,0
14383,0.1778,1,0,0
14384,1.28996,0,-2,0
14385,0.5493571428571429,0,-2,0
14386,0.97554,1,1,0
14387,0.008639285714285714,0,-2,0
14388,0.0005861111111111111,0,-2,0
14389,0.91606,1,0,0
14390,0.98695,1,0,0
14391,0.2833612903225807,1,0,0
14392,0.02911923076923077,1,0,0
14393,0.098325,1,3,1
14394,0.4449,1,1,1
14395,0.3986411764705882,1,0,0
14396,0.14231923076923078,0,-1,0
14397,0.07990714285714286,1,0,0
14398,0.161175,1,2,1
14399,0.1119125,1,0,0
14400,0.0668804347826087,0,-1,0
14401,0.15618,1,0,0
14402,0.0024375,0,-1,0
14403,0.08744285714285714,1,0,1
14404,0.5890448275862069,0,-2,0
14405,0.41791666666666666,1,0,0
14406,0.24459,1,0,0
14407,0.9127,1,0,0
14408,0.48486666666666667,1,2,1
14409,0.67918,1,0,0
14410,0.021157142857142857,0,-1,1
14411,0.553,1,1,1
14412,0.073524,0,-2,0
14413,0.0,1,1,0
14414,0.0,0,-2,0
14415,1.0836,1,1,1
14416,0.5362333333333333,1,0,0
14417,0.29305,1,0,0
14418,0.0047975,0,-1,0
14419,0.88805,1,2,0
14420,0.0013636363636363637,0,-1,1
14421,0.07195,0,-1,0
14422,0.0009875,0,-1,0
14423,0.13666666666666666,1,0,0
14424,0.3793,0,-1,0
14425,0.5274142857142857,1,0,0
14426,0.006808571428571429,0,-1,0
14427,0.002680851063829787,0,-1,0
14428,0.0,0,-2,0
14429,0.035,1,2,1
14430,0.8571619047619048,1,0,0
14431,0.2767,1,0,0
14432,0.639215,1,0,0
14433,0.5879214285714286,1,0,0
14434,0.90862,1,0,0
14435,0.9001,1,1,1
14436,0.29928205128205126,1,0,0
14437,0.96346,1,0,0
14438,0.32442,1,0,1
14439,0.18256666666666665,0,-1,0
14440,0.54332,1,3,1
14441,0.0,1,1,0
14442,0.9761346153846154,1,0,0
14443,0.0,1,1,0
14444,0.004564285714285714,0,-1,0
14445,0.8622102040816326,1,0,0
14446,1.0070833333333333,1,1,1
14447,0.7785125,1,2,1
14448,0.6441625,1,0,0
14449,0.5590275862068965,1,0,0
14450,0.37303928571428574,1,0,0
14451,0.8594692307692308,1,0,0
14452,0.1456,0,-1,0
14453,0.97096,1,0,1
14454,0.002918181818181818,1,1,0
14455,0.63962,1,0,1
14456,0.6449266666666666,1,0,0
14457,0.3875571428571429,1,0,0
14458,0.5757,1,0,1
14459,0.05001,1,0,0
14460,1.0027642857142858,1,0,0
14461,0.0,1,1,0
14462,0.0125,0,-1,0
14463,0.9322,1,0,0
14464,0.002738,0,-1,0
14465,0.140032,1,0,0
14466,0.0721,1,2,0
14467,0.02504047619047619,0,-1,0
14468,0.36678333333333335,1,1,1
14469,0.5001666666666666,1,0,0
14470,0.8334736842105264,1,0,0
14471,0.011363636363636364,1,3,1
14472,0.7888545454545455,1,2,1
14473,0.004482758620689655,0,-1,0
14474,1.0021,1,2,0
14475,1.5,1,0,0
14476,0.009269565217391305,0,-2,0
14477,0.06496,0,-1,0
14478,0.07136,1,0,0
14479,0.9688,1,0,0
14480,0.0,1,1,0
14481,0.9932,1,0,1
14482,0.0,1,1,0
14483,1.0082333333333333,1,0,0
14484,0.4417,1,1,1
14485,1.00449,1,0,0
14486,0.19304444444444444,1,1,0
14487,0.6074545454545455,1,0,0
14488,0.9742,1,0,0
14489,0.470525,1,0,0
14490,1.5,1,1,0
14491,0.0,1,1,0
14492,0.9929181818181818,1,0,0
14493,0.33524,1,0,0
14494,0.8733416666666667,1,0,0
14495,1.0145,1,0,0
14496,0.02542222222222222,0,-1,0
14497,0.43906666666666666,1,0,1
14498,0.14377291666666667,1,0,0
14499,0.9828975,1,0,0
14500,0.7373,1,1,0
14501,0.8255333333333333,1,0,1
14502,0.11383333333333333,1,0,0
14503,0.5756291666666666,1,0,0
14504,0.3274,1,0,1
14505,0.7035923076923077,1,0,0
14506,0.7926,1,2,0
14507,0.9159,1,0,0
14508,0.28792222222222225,1,0,0
14509,0.06243913043478261,1,0,0
14510,0.9562,1,1,0
14511,0.15678,1,1,0
14512,0.002178,0,-1,0
14513,0.0,0,-2,0
14514,0.7030608695652174,0,-2,0
14515,0.8509,1,0,0
14516,0.1782,1,0,0
14517,0.5468625,1,0,0
14518,0.8758,1,0,0
14519,0.65265,1,2,1
14520,0.0012466666666666668,0,-1,1
14521,0.0812,0,-1,0
14522,0.0,1,1,1
14523,0.24013333333333334,1,0,0
14524,0.02626875,0,-1,0
14525,0.0007263157894736842,0,-2,0
14526,0.9123444444444444,1,0,0
14527,0.99626,1,0,0
14528,0.0010115384615384615,0,-1,0
14529,0.6699055555555555,1,0,0
14530,0.9588791666666666,1,0,0
14531,0.20963333333333334,1,0,1
14532,0.40658,1,0,0
14533,0.04346111111111111,0,-1,0
14534,0.0305,0,-1,0
14535,0.37406153846153845,1,0,1
14536,0.0009541666666666666,0,-1,0
14537,0.0,1,1,0
14538,0.07518333333333334,1,0,1
14539,0.96521,1,0,0
14540,0.0,1,1,0
14541,0.3048727272727273,1,0,0
14542,0.97806,1,2,1
14543,0.55372,1,2,1
14544,0.9934214285714286,1,0,0
14545,1.0160375,1,0,1
14546,0.9477,1,0,0
14547,0.9301071428571429,1,1,1
14548,0.02725238095238095,1,0,0
14549,0.061615384615384614,1,0,0
14550,0.02069,0,-1,1
14551,0.0382,1,0,0
14552,0.7661214285714286,1,2,0
14553,0.0195,0,-1,0
14554,1.3571622222222222,1,0,1
14555,0.5122117647058824,1,0,0
14556,0.9332411764705882,1,0,0
14557,0.9765166666666667,1,0,0
14558,1.5,1,0,0
14559,0.3178,1,0,0
14560,0.10625333333333334,1,0,0
14561,0.98314375,1,0,1
14562,0.05098333333333333,1,0,0
14563,0.1989125,1,4,1
14564,0.62745,1,0,1
14565,0.899466,1,0,0
14566,0.03276071428571429,0,-1,0
14567,0.880385,1,3,1
14568,0.022927586206896552,0,-1,0
14569,0.9439625,1,0,1
14570,0.1365,1,2,1
14571,0.122345,0,-1,0
14572,1.0195666666666667,1,0,0
14573,0.9911230769230769,1,0,1
14574,0.08071666666666667,0,-1,0
14575,0.07195,1,0,0
14576,0.0,1,1,0
14577,0.9533727272727273,1,1,0
14578,0.37896521739130434,1,0,0
14579,0.9178,0,-1,0
14580,0.11107142857142857,1,0,0
14581,0.3554307692307692,1,0,0
14582,0.14195384615384615,1,2,1
14583,0.56838,1,0,0
14584,0.07838333333333333,1,2,1
14585,0.0,1,1,0
14586,0.0,1,1,1
14587,0.0,1,1,1
14588,0.6786307692307693,1,2,0
14589,1.1711357142857144,1,3,0
14590,0.005506896551724138,0,-1,0
14591,0.5965666666666667,1,0,0
14592,0.6809375,1,0,0
14593,0.15594285714285713,1,0,0
14594,1.0101,1,0,0
14595,0.009265,0,-1,0
14596,1.5,1,0,0
14597,0.49955,1,0,0
14598,0.645375,1,0,0
14599,0.258045,1,2,1
14600,0.021166666666666667,0,-2,0
14601,0.9934333333333333,1,1,0
14602,0.1163,0,-1,0
14603,0.94972,1,0,0
14604,0.9921,1,0,0
14605,0.9166964285714285,0,-1,0
14606,0.6892,1,0,0
14607,0.60321875,1,0,0
14608,0.32125,1,0,0
14609,0.01627179487179487,0,-1,0
14610,0.68066,1,0,1
14611,0.37676,1,0,0
14612,0.63548,1,0,0
14613,0.94208,1,0,0
14614,0.4387842105263158,1,0,0
14615,0.0142,1,2,1
14616,0.0,1,1,0
14617,0.006391304347826087,0,-2,0
14618,0.03396,0,-1,0
14619,0.018947826086956523,0,-1,0
14620,0.0610625,1,1,0
14621,0.0111875,0,-1,0
14622,0.066598,0,-1,0
14623,0.24096666666666666,1,0,0
14624,0.9616666666666667,1,1,1
14625,0.8728461538461538,1,0,0
14626,1.04,1,0,0
14627,0.0325,0,-1,0
14628,0.6185333333333334,1,0,0
14629,0.6998666666666666,1,0,1
14630,0.645190625,1,0,0
14631,1.0034,1,3,1
14632,0.014557142857142857,0,-1,0
14633,0.86825,1,0,0
14634,1.06172,1,1,0
14635,0.4955483870967742,1,0,0
14636,0.826525,1,0,0
14637,0.010976470588235294,0,-1,0
14638,0.997,1,2,1
14639,0.0,1,1,0
14640,0.01168235294117647,0,-1,0
14641,0.003043478260869565,0,-2,0
14642,0.32278,1,0,0
14643,0.0,1,1,0
14644,0.0,1,1,0
14645,1.06545,1,0,0
14646,0.8217,1,0,0
14647,0.84615,1,2,0
14648,0.3954625,1,0,0
14649,0.26426666666666665,1,0,0
14650,0.78279,1,2,1
14651,0.005580952380952381,1,2,0
14652,0.002724242424242424,0,-1,0
14653,0.4806666666666667,1,2,1
14654,0.062460714285714286,0,-1,0
14655,0.006476666666666667,0,-1,0
14656,0.6091,1,1,0
14657,0.55576,1,0,0
14658,0.001392857142857143,0,-1,0
14659,0.73405,1,0,0
14660,0.011507692307692307,0,-1,0
14661,0.90965,1,0,0
14662,0.0485,0,-1,0
14663,0.01942,0,-1,0
14664,0.020976666666666668,0,-1,0
14665,0.42583333333333334,1,0,0
14666,0.74175,1,0,1
14667,0.077140625,0,-1,0
14668,0.6776375,1,0,0
14669,0.0,0,-2,0
14670,0.586425,1,0,0
14671,0.09847142857142857,0,-1,0
14672,0.0,1,1,1
14673,0.035076,1,0,0
14674,0.026791666666666665,0,-1,0
14675,0.78425,1,0,0
14676,0.36225,1,0,0
14677,0.42049,1,0,0
14678,0.6086,1,0,0
14679,0.0005377777777777778,0,-1,0
14680,0.026105,0,-1,0
14681,0.95626,1,0,0
14682,0.087636,1,0,0
14683,0.89326,1,0,0
14684,0.16138222222222223,1,0,0
14685,0.006,0,-1,0
14686,0.0,0,-2,0
14687,0.0018571428571428571,0,-2,0
14688,1.01396,1,0,0
14689,1.0030115384615386,1,0,0
14690,0.5123857142857143,1,0,0
14691,0.9809,1,0,1
14692,0.6381,1,2,1
14693,0.5379411764705883,1,1,1
14694,1.0466,1,0,0
14695,0.05958,0,-1,1
14696,0.9361333333333334,1,1,1
14697,0.29930666666666667,1,0,0
14698,0.006944444444444444,1,3,1
14699,0.92065,1,0,0
14700,0.0006111111111111111,0,-1,0
14701,0.21522,1,0,0
14702,0.5329535714285715,1,0,0
14703,0.006273913043478261,0,-1,0
14704,0.87905,1,0,0
14705,0.41084,1,0,0
14706,0.0,1,1,1
14707,0.32685,1,2,1
14708,0.7332,1,1,1
14709,0.72305,1,2,0
14710,0.057704,0,-1,0
14711,0.045373333333333335,0,-2,0
14712,0.17132,1,1,0
14713,0.023076923076923078,0,-2,0
14714,0.0273,1,0,0
14715,0.79694,1,0,0
14716,1.00549,1,0,0
14717,0.694,1,0,0
14718,0.32868,1,2,0
14719,0.466075,1,1,0
14720,0.028270833333333332,0,-1,0
14721,0.017130555555555555,0,-1,1
14722,0.2923470588235294,0,-1,0
14723,0.5210875,1,2,1
14724,0.033284615384615385,0,-2,0
14725,0.7602,1,0,0
14726,0.8942666666666667,1,0,0
14727,0.8989586206896552,1,0,0
14728,1.0086363636363636,1,0,1
14729,0.5227545454545455,1,0,1
14730,0.4685,1,0,0
14731,0.7557,1,0,0
14732,0.56238,1,0,0
14733,0.31431470588235294,1,0,0
14734,0.34476666666666667,1,2,1
14735,0.00195,0,-1,0
14736,0.01247,0,-1,0
14737,0.47625454545454543,1,0,0
14738,0.13349523809523808,1,0,0
14739,1.5,1,0,0
14740,0.3370103448275862,1,0,0
14741,0.0,1,1,0
14742,0.88922,0,-1,1
14743,0.88456,1,0,0
14744,0.16543,1,0,0
14745,0.3919142857142857,1,0,0
14746,0.008925,0,-1,0
14747,0.002256521739130435,0,-1,1
14748,0.8997666666666667,1,0,0
14749,0.0033933333333333333,0,-1,0
14750,0.007905882352941176,0,-1,0
14751,0.04,1,0,0
14752,0.31245,1,1,0
14753,0.072565,1,0,0
14754,0.1261,0,-1,0
14755,0.21479,1,0,0
14756,0.010175,0,-1,1
14757,1.00215,1,0,0
14758,0.9298666666666666,1,2,0
14759,0.23826571428571428,0,-1,0
14760,0.020225,0,-1,0
14761,1.01025,1,2,1
14762,0.0,1,1,0
14763,0.9253833333333333,1,0,0
14764,0.8896590909090909,1,2,1
14765,0.4552333333333333,1,0,0
14766,0.09683,1,0,0
14767,0.01926,0,-2,1
14768,0.10118333333333333,0,-1,0
14769,0.8875272727272727,0,-2,0
14770,0.9969473684210526,1,0,0
14771,0.0047875,0,-2,1
14772,0.3186,1,0,0
14773,0.3352,1,0,0
14774,0.019333333333333334,1,1,0
14775,0.18500540540540542,1,0,0
14776,1.0420333333333334,1,1,0
14777,0.5931388888888889,1,0,0
14778,0.18863333333333332,1,0,0
14779,0.27908,1,2,1
14780,0.8371666666666666,1,0,1
14781,0.032307142857142854,0,-1,0
14782,0.2872166666666667,1,0,0
14783,0.17422857142857143,1,0,0
14784,0.09331875,0,-2,1
14785,0.0,1,1,0
14786,0.18925,1,0,1
14787,0.6347,1,0,1
14788,0.479648,1,0,0
14789,0.006666666666666667,1,2,0
14790,0.0156,0,-1,0
14791,0.29275,1,0,0
14792,0.0103,1,2,1
14793,0.000676,0,-2,0
14794,0.1451,1,2,1
14795,0.202795,1,0,0
14796,0.6106,1,0,0
14797,0.8973,1,2,1
14798,0.554346875,0,-1,0
14799,0.97458,1,0,0
14800,0.5212,1,0,0
14801,0.02280909090909091,0,-1,1
14802,0.0,1,1,0
14803,0.8042285714285714,1,1,0
14804,0.005988888888888889,0,-1,0
14805,0.9929666666666667,1,0,1
14806,0.8138,1,2,0
14807,1.4981323529411765,1,0,0
14808,1.0662,1,1,0
14809,0.0028294117647058824,0,-1,1
14810,0.41314615384615383,1,2,1
14811,0.024428,1,0,0
14812,0.00195,0,-1,0
14813,0.31,1,0,1
14814,0.07742222222222223,0,-1,0
14815,0.03876521739130435,0,-1,0
14816,0.055125,0,-1,0
14817,1.4529444444444444,1,0,0
14818,0.030492307692307694,0,-1,0
14819,0.004778260869565217,0,-1,0
14820,0.9047125,1,0,0
14821,0.8122333333333334,1,2,1
14822,0.724925,1,0,0
14823,0.0125,0,-1,1
14824,0.030357692307692308,0,-1,0
14825,0.70405,1,2,1
14826,0.003975,0,-1,1
14827,0.683225,1,0,0
14828,0.6038,1,0,0
14829,0.26472,1,0,0
14830,0.953825,1,0,0
14831,0.3842,1,0,0
14832,0.07575,1,0,0
14833,0.3070833333333333,1,2,1
14834,1.5,1,2,1
14835,0.59067,1,0,0
14836,0.9741125,1,0,0
14837,0.042739285714285716,0,-1,1
14838,0.706712,1,0,0
14839,0.0058,0,-1,0
14840,0.018254545454545454,0,-1,0
14841,0.01746388888888889,1,0,0
14842,0.6782,1,0,0
14843,0.02830625,1,1,1
14844,0.0,0,-2,1
14845,0.0105225,0,-1,0
14846,1.0118272727272728,1,0,0
14847,0.0,1,1,1
14848,0.079468,1,0,0
14849,0.8972769230769231,1,0,0
14850,0.29788333333333333,0,-2,0
14851,0.1416,0,-1,0
14852,0.0,0,-2,0
14853,0.034633333333333335,0,-1,0
14854,0.7216034482758621,1,0,0
14855,0.6822,1,0,0
14856,0.29636666666666667,1,1,0
14857,0.006371428571428571,0,-1,0
14858,0.14729,0,-1,0
14859,0.026,0,-1,0
14860,0.3106,0,-1,0
14861,0.9811125,1,2,0
14862,0.085,1,2,1
14863,0.46544285714285716,1,0,0
14864,0.006342553191489362,0,-1,0
14865,0.0,1,1,1
14866,0.8553,1,0,1
14867,0.46518809523809523,1,0,0
14868,0.95205,1,0,1
14869,0.14318461538461538,1,0,0
14870,0.0039,0,-1,0
14871,0.0714,1,1,0
14872,0.017004878048780488,1,0,0
14873,0.0349,0,-1,1
14874,0.4676,1,1,1
14875,0.9756461538461538,1,0,0
14876,0.0,0,-2,0
14877,0.375975,1,0,0
14878,0.2310684210526316,1,0,0
14879,0.8963666666666666,1,0,0
14880,0.4309058823529412,1,0,0
14881,0.92355,1,1,0
14882,0.71096,1,1,0
14883,0.0,1,1,0
14884,0.5186,1,2,1
14885,0.012775,0,-1,1
14886,0.00365,0,-1,0
14887,0.0,1,1,0
14888,0.018446428571428572,0,-1,1
14889,0.0,1,1,0
14890,0.02856153846153846,1,0,0
14891,0.87988,1,0,0
14892,0.051,1,2,1
14893,0.9491541666666666,1,0,0
14894,0.32734285714285716,1,1,0
14895,1.0153666666666668,1,0,0
14896,0.6974478260869565,1,0,0
14897,0.9053,1,0,0
14898,1.0108375,1,1,1
14899,0.0,0,-2,0
14900,0.25512,1,0,0
14901,0.0012,0,-1,0
14902,0.0014884615384615385,0,-2,0
14903,0.7023333333333334,1,0,0
14904,0.037172727272727274,0,-1,0
14905,0.23772222222222222,1,0,0
14906,0.8584777777777778,1,0,0
14907,0.7279,1,0,0
14908,0.5957172413793104,1,0,0
14909,0.0018857142857142857,0,-1,0
14910,0.92755,1,0,0
14911,0.3713741935483871,1,0,0
14912,0.2766416666666667,1,0,0
14913,0.0,0,-2,1
14914,0.004738709677419355,1,0,1
14915,0.006666666666666667,1,2,1
14916,0.2863,1,0,0
14917,0.32049642857142857,1,0,0
14918,0.0,1,1,0
14919,0.020341666666666668,0,-1,1
14920,0.00954875,0,-1,0
14921,0.005196875,0,-1,1
14922,0.7377714285714285,1,0,0
14923,0.444,1,2,0
