ID,Current_Utilization_Rate,Minimum_Payment_Flag,Days_Since_Last_Payment_Proxy,Risk_Score
25172,0.16,1,0,0.11924492979382205
2777,0.9839611111111112,1,2,0.6588875187621129
2817,0.69896,1,0,0.14571171013066767
25698,0.00405,0,-1,0.19113286092909346
380,0.41052,1,0,0.1309887927470362
13275,0.69994,1,0,0.14576399455610795
9092,0.9293541666666668,1,0,0.15843651508042536
15888,0.3628888888888888,1,0,0.12868279363718907
18962,0.63542,1,1,0.3444684556392268
7154,0.96496,1,0,0.16048157905791743
23140,0.0007666666666666,0,-2,0.06936423954562607
6374,1.01762,1,4,0.9515523875790218
15192,1.0189363636363635,1,0,0.16362242296834761
1756,0.041876923076923,1,0,0.11403021193693712
25561,0.604178,1,0,0.14072810483728074
16626,0.61118,1,2,0.6221284150087494
26853,0.0035027777777777,0,-1,0.19109660929723774
7044,0.85018,1,0,0.15396491226975692
12820,0.74554,1,2,0.6355657976160753
23643,0.0231928571428571,0,-1,0.19240431709612224
20163,0.084162,1,0,0.11587371919526565
19711,0.01133,0,-1,0.191615636178008
18301,0.5326333333333333,1,0,0.13706136397337593
23294,0.04576,0,-2,0.07061926853784571
5739,0.4563,1,1,0.3273484004747844
22241,0.02064,0,-1,0.19223438637792029
4385,0.0939928571428571,0,-1,0.19716274221547378
17937,0.98946,1,0,0.16190113037213172
26260,0.0,1,1,0.2858264110041178
13194,0.6194333333333333,1,0,0.14152048859493893
29429,0.90506,1,0,0.15705332645105818
25437,0.8257638888888889,1,0,0.15260692450911906
12508,0.607225,1,0,0.1408860732884279
19932,0.92936,1,0,0.15843684838560984
26967,0.9702666666666668,1,0,0.16078819534752248
25249,0.0104166666666666,1,3,0.8011615176719773
25004,0.0030277777777777,0,-1,0.19106514640243472
22768,0.0031709677419354,0,-1,0.19107463055588192
25094,0.0056607142857142,0,-1,0.19123959581349523
18659,0.778275,1,2,0.6388087644275227
1140,0.6404347826086957,1,0,0.14261742568383906
28150,0.95868,1,2,0.6564484067255292
23212,0.3336222222222222,1,0,0.12728311183879779
28172,0.987890909090909,1,0,0.1618099130655617
29421,0.0039047619047619,0,-1,0.19112323888177735
100,0.89865,1,0,0.1566900152324169
24099,0.492592,1,0,0.13504448705810732
20652,0.8382333333333334,1,1,0.3643502660947884
19972,0.0686153846153846,1,0,0.11519294005220211
12378,0.1579583333333333,1,0,0.1191530715851028
12364,0.3751076923076923,1,0,0.12927103072342255
11421,0.0008608695652173,0,-2,0.06936684551868469
9185,1.00896,1,0,0.16303820427333354
3467,0.005075,0,-1,0.1912007778634986
19058,0.97271,1,1,0.37779814561227026
26,0.9524,1,0,0.15975775361933678
8908,0.8907833333333334,1,0,0.1562450774276625
21400,0.8543909090909091,1,0,0.1542001136625786
24889,0.8505967741935484,1,0,0.15398817820598482
8120,0.3116333333333333,0,-1,0.2123435161609433
20011,0.958204761904762,1,0,0.16009194951394373
1260,0.99892,1,2,0.6603268056429482
21200,1.00134,1,0,0.162593107194702
4158,0.8896739130434783,1,0,0.15618241163626678
15931,0.0424451612903225,0,-2,0.07052609402423228
12263,0.38908,1,1,0.3210374145679234
26632,1.00364,1,1,0.3809188413007415
6850,0.9653142857142856,1,0,0.1605020347503708
29757,0.8031666666666667,1,1,0.3608771312037833
2572,0.0,1,1,0.2858264110041178
10370,0.87851,1,2,0.6486593511044522
16241,0.1404952380952381,0,-1,0.20033614125547977
12049,1.02406,1,1,0.38298454739053583
10309,0.8548714285714286,1,0,0.15422697186724552
4254,1.0092833333333333,1,0,0.1630571124004586
14160,0.0244772727272727,0,-1,0.19248985736882182
8091,0.4412731707317073,1,2,0.6048659250138876
29486,0.03715,1,0,0.11382572736029518
17292,0.50238,1,0,0.13553518249333868
5018,0.4564736842105263,1,0,0.13324675098039584
19698,0.5308333333333334,1,2,0.6140008236845405
14836,0.9741125,1,0,0.161010701335093
25068,0.3486111111111111,0,-1,0.2150059230115091
4050,0.01045,0,-1,0.19155722933214792
9780,1.0037466666666666,1,0,0.16273357877151468
14270,0.2903933333333333,1,0,0.1252394909361702
18543,0.4448733333333333,1,0,0.13267367262478116
12797,0.28265,1,1,0.31117817987502494
10650,0.0136425,0,-2,0.06972127020420679
19744,0.468565,1,0,0.1338463121896484
1797,0.7427928571428571,1,0,0.1480655038791516
26336,0.0029333333333333,0,-2,0.06942419985416333
26500,0.0,0,-2,0.06934303430315072
19682,0.9345545454545454,1,0,0.15873388046081113
27184,0.46418,1,0,0.13362861397489004
21429,0.1519125,1,0,0.11888141762341699
2974,0.005,1,2,0.5594240423070068
18474,0.2970133333333333,1,0,0.1255506144718984
23818,0.001176,0,-1,0.19094252673095025
8780,0.0,0,-2,0.06934303430315072
1089,0.9595333333333332,1,0,0.16016851850547378
15901,0.85955,1,0,0.15448867637212288
7802,0.006735,0,-1,0.19131080925372465
27231,0.44541,1,2,0.6052895417377888
15031,0.9890933333333334,1,2,0.6593816532582121
12762,1.0,1,0,0.1625149368455657
23255,0.0483666666666666,0,-1,0.1940861380538499
24857,0.0,0,-2,0.06934303430315072
8442,0.9676333333333332,1,0,0.16063598363794723
9534,0.0399,1,0,0.11394465221886602
10254,0.0225090909090909,0,-1,0.19235879103819287
29841,0.6460375,1,2,0.6256335409542714
7858,0.0,1,1,0.2858264110041178
22797,1.0117176470588236,1,0,0.1631995246990322
10566,0.95245,0,-1,0.26187486052482506
17932,1.1040652173913044,1,2,0.6703589426571978
6104,0.94655,1,0,0.15942152509006444
24498,0.013,0,-1,0.19172651379904712
28904,0.4530808510638298,1,0,0.13307892246513653
5678,0.88516,1,0,0.15592765368193098
9016,0.6005571428571429,1,0,0.1405405779896483
7200,0.11881,1,0,0.11740352457948357
27500,0.30075,1,3,0.8202418204093422
10488,1.0025882352941176,1,0,0.16266595160614536
10919,0.4116538461538461,1,0,0.13104411173859803
9529,1.00604,1,0,0.16286752630167006
13773,0.90734,1,2,0.6514697634699071
27591,0.2333133333333333,1,0,0.12258419622562605
14966,1.01426,1,0,0.16334836438105668
23579,0.813125,1,0,0.1519078340849309
17486,0.46086,1,2,0.6068702393591174
12215,0.717,1,0,0.14667666529204312
1469,0.0048916666666666,0,-1,0.1911886287659868
24414,0.04226875,0,-1,0.19367772455642382
29642,0.7059125,1,0,0.14608297254767233
8047,0.9,1,2,0.6507552340270575
27384,0.148375,1,0,0.1187227177428338
846,0.0087551020408163,0,-1,0.1914447748362559
19125,0.3317333333333333,1,0,0.12719322372075775
20453,0.9671058823529411,1,0,0.1606055099711976
13209,0.9503,1,0,0.15963699017036934
26396,0.0192366666666666,0,-1,0.19214102233871663
13870,0.0805227272727272,0,-1,0.1962506323262782
20552,1.14414,1,0,0.1710980650345122
25468,0.2198,1,2,0.5819718871205315
4864,0.0120206896551724,0,-1,0.1916614877447967
6743,0.3234809523809523,1,0,0.12680114665007164
16257,0.0225846153846153,0,-1,0.192363819154222
19615,0.1435379310344827,1,0,0.11850601312296875
28726,0.00691,0,-1,0.191322411764729
25241,0.7817,1,0,0.15018102761838356
19899,0.5634615384615385,1,2,0.6173093339308953
27538,0.9428,1,0,0.15920629573189893
17164,1.0144,1,0,0.16335656372305654
1198,0.2272846153846154,0,-1,0.20636080607654778
3927,0.88485,1,0,0.15591017022135908
6252,0.0,0,-2,0.06934303430315072
18007,0.00778625,0,-2,0.06955867347904165
26444,0.1836714285714285,1,0,0.12031442586552674
2433,1.0582,1,2,0.6660012410862761
3015,0.037145,0,-1,0.19333506186210556
9063,0.6335285714285714,1,2,0.6243771889316311
22601,0.9328611111111113,1,0,0.1586369976846961
13177,1.01256,1,0,0.16324882736940607
3286,0.5227428571428572,1,0,0.1365608378996692
22469,0.9489,1,0,0.15955652229256154
25832,0.971415,1,0,0.16085460771283144
14456,0.6449266666666666,1,0,0.14285296166262423
20798,0.6488333333333334,1,2,0.6259141137474419
3545,0.0,1,1,0.2858264110041178
8483,0.2614333333333333,0,-1,0.2087677717239336
21985,0.2810666666666667,0,-1,0.21016095125830322
4904,0.4201489795918367,1,0,0.13145921048786446
4260,0.57462,1,1,0.3386091175851105
26882,0.058552,0,-1,0.19476976742321642
5352,0.050668,0,-1,0.1942404417819157
478,0.9537,1,0,0.1598325490153706
22010,0.0355095238095238,1,0,0.1137548358319793
749,0.0026,1,2,0.559170539713199
23304,0.74068,1,0,0.1479513279457735
28502,0.88755,1,1,0.36925871215077366
1417,0.1627333333333333,0,-1,0.20186717864627654
20883,0.054636,0,-1,0.19450671364537478
4305,0.29425,0,-1,0.211100261711512
21072,0.1849882352941176,1,0,0.1203741628087299
17622,0.0208,0,-1,0.19224503340414753
19009,0.1382382352941176,1,0,0.11826897558942191
29435,0.0544222222222222,1,0,0.11457446847182175
15305,0.9524222222222222,0,-1,0.26187255959796496
10606,0.9808428571428572,1,0,0.16140069408241356
23477,0.0247333333333333,0,-2,0.0700301670901159
9828,0.0044,0,-2,0.06946481559042346
15425,0.6809305555555556,1,3,0.8430244682434346
13879,0.0,1,1,0.2858264110041178
25347,0.006,0,-2,0.0695091487426896
28542,0.0122848484848484,0,-1,0.19167902619264204
20529,0.8275,1,0,0.1527031591979345
21151,0.9297636363636363,1,0,0.15845991275520913
25977,0.71905,1,0,0.14678665347928022
17210,0.0308888888888888,0,-1,0.1929172951551988
13118,0.03820625,0,-1,0.193405997554277
23951,0.1226714285714285,1,1,0.296676880675817
15973,0.8421666666666666,1,0,0.15351813620141008
13863,0.0021666666666666,0,-1,0.19100811849450247
29449,0.0125,0,-1,0.19169331177456733
21732,0.0263611111111111,0,-1,0.1926153707474912
817,0.7852571428571429,1,2,0.6394988435358795
23338,0.0097866666666666,0,-2,0.06961417485386454
9982,0.0,0,-2,0.06934303430315072
18637,1.12575,1,0,0.16998329251500927
8550,0.0,0,-2,0.06934303430315072
29263,0.2736,1,0,0.12445320855226469
12774,0.9064266666666668,1,0,0.15713087609472867
19500,0.0,1,1,0.2858264110041178
23108,0.65695,1,0,0.1434850112442717
27581,0.626703125,1,2,0.6236909576663201
29494,0.60286,1,2,0.6212898841944866
7155,0.3891571428571428,1,2,0.599515874642297
327,0.0029545454545454,0,-1,0.19106029601578034
29227,0.21705,1,0,0.1218365611945545
10562,0.0,0,-2,0.06934303430315072
17307,0.01475,0,-1,0.1918427554286403
20094,0.042395,0,-1,0.19368617364096635
17604,0.4340571428571428,1,0,0.1321412153367229
4223,1.5,1,2,0.7067143425941178
18409,0.6534714285714286,1,0,0.14330190871461743
1054,1.0068,1,0,0.1629119354766537
11754,0.5171041666666667,1,0,0.13627617067311026
24366,0.0097,0,-1,0.19150746149386338
10727,1.0151357142857145,1,0,0.16339965754563235
16737,0.03463,0,-2,0.0703068725443993
12360,0.68195,1,0,0.14480667817270562
18106,1.115735,1,0,0.16937863226018027
26573,0.4414555555555555,1,0,0.13250522682786411
26342,0.0625,1,0,0.11492610494349396
2767,0.5485333333333333,1,0,0.13786924694829986
27545,0.87695,1,1,0.3682013785689282
14560,0.1062533333333333,1,0,0.11684710012326835
27719,0.9927333333333334,1,2,0.6597319055402557
5769,0.00250625,0,-1,0.19103060617304551
19621,0.86536,1,0,0.15481417449448576
23563,0.8480266666666667,1,0,0.1538447507387819
7317,0.4100608695652173,1,0,0.13096639796668952
23251,0.9687833333333332,1,0,0.16070244150426116
11517,0.82348,1,4,0.9475697374704436
22563,0.0855,1,0,0.1159324726963978
27654,0.6627875,1,2,0.6273132001795115
20854,0.1334625,1,0,0.11805572480379654
10621,0.4705,0,-2,0.08353937802228589
9610,0.8807,1,1,0.3685752910751094
20458,0.01522,0,-1,0.19187398376337156
18394,0.1565,1,2,0.5753583466194961
24345,0.2546066666666666,1,0,0.12356902683658293
25076,0.0079325,0,-2,0.06956272978413991
14215,0.0221666666666666,0,-1,0.19233599506452448
2404,0.00235,0,-1,0.19102025883051782
27451,0.06101,0,-1,0.19493501908964075
10751,0.83095,1,0,0.1528945444254887
28476,0.47423,1,0,0.1341280012745432
6822,0.0014363636363636,0,-1,0.1909597636674908
9845,0.23368,0,-1,0.20681001574965208
4190,0.6859,1,0,0.14501642423449293
11637,0.97206,1,0,0.16089192017298115
14568,0.0229275862068965,0,-1,0.19238665403285715
27035,1.015307142857143,1,2,0.6619001207446288
9292,0.1139739130434782,1,0,0.1171889512232228
10875,0.99928,1,0,0.16247294737817083
24216,0.005837037037037,0,-1,0.19125128270260608
9722,0.9694857142857144,1,0,0.16074304264648553
22322,0.0239166666666666,0,-1,0.19245251823146475
18085,0.0,1,1,0.2858264110041178
27107,0.00958,0,-1,0.19149949955548773
18349,0.17778,1,0,0.12004747447146981
10834,0.0,1,1,0.2858264110041178
13391,0.6015,1,2,0.6211527475481555
3503,0.3673611111111111,1,0,0.1288978300059932
21485,0.9714,0,-1,0.2634475898788586
20339,0.79298,1,1,0.35987090831579754
2953,1.0116333333333334,1,1,0.38172694568902477
26539,0.3580333333333333,1,0,0.1284496718488701
26254,0.0,0,-2,0.06934303430315072
7778,0.4510892857142857,1,0,0.13298049186444175
9098,0.7776,1,0,0.14995692799177787
2461,0.5218928571428572,1,0,0.13651789393998162
11005,0.6895777777777777,1,0,0.14521194196202897
28443,0.322975,1,2,0.5926876493106037
12956,0.0089285714285714,1,2,0.5598389349813804
8758,0.01495,0,-1,0.19185604360793648
26088,0.76836,1,0,0.1494528937075932
4263,0.65628,1,1,0.3464898052264903
2184,0.0138,0,-1,0.19177964616205387
21167,0.8339066666666667,1,3,0.8515058894661108
4592,0.0013,0,-1,0.19095073579409216
4710,0.066251724137931,0,-1,0.1952877757491787
17797,0.0071142857142857,0,-1,0.19133595659997438
22400,0.123175,1,0,0.11759748856719793
28084,0.011,0,-1,0.19159373201869445
25712,0.3671,0,-1,0.2163461854214701
5293,0.98064,1,0,0.1613889283177549
20238,0.9326,1,0,0.1586220635729585
24712,0.6210333333333333,1,2,0.6231205382930368
16472,0.50993,1,0,0.13591470811417808
13577,0.92702,1,0,0.15830319106722895
3505,0.0011703703703703,0,-1,0.19094215404392045
14006,0.287678,1,0,0.12511206818988466
10653,0.86518,1,0,0.15480408181207406
9410,0.0189204545454545,0,-2,0.06986811191624916
9343,0.8175,1,0,0.15214952894301556
22732,0.8103263157894737,1,0,0.15175338741850455
19269,0.00295,0,-1,0.19105999496039838
12773,0.0165142857142857,0,-1,0.1919600003677798
16250,0.0003967741935483,0,-2,0.06935400793616704
4396,0.02826,0,-1,0.1927419499428087
19644,0.178945652173913,1,0,0.12010025167959677
10484,0.0035454545454545,0,-1,0.19109943630075596
21004,0.80053,1,2,0.6410063235861503
21437,0.1616,1,0,0.11931695942206609
23880,0.0077972222222222,0,-2,0.06955897779063397
6538,0.0459444444444444,0,-1,0.19392382929902602
23514,0.9867625,1,0,0.16174433993230358
26157,0.5831310344827586,1,0,0.13964098921056653
29378,0.7723083333333334,1,0,0.14966810091469201
5146,0.0,1,1,0.2858264110041178
29592,0.0042,0,-1,0.19114279884171193
502,0.2570222222222222,1,1,0.3088290571749351
9418,0.0,1,1,0.2858264110041178
24887,0.9838818181818182,1,0,0.1615770375001086
22517,0.88875,1,0,0.15613023988494235
11419,0.0,1,1,0.2858264110041178
19153,0.88062,1,0,0.15567176525154178
3710,0.94822,1,0,0.1595174497529654
8277,0.0,1,1,0.2858264110041178
16735,0.40755,1,0,0.1308439840230424
27496,0.0046588235294117,0,-1,0.19117319961224677
4554,0.0561057142857142,0,-2,0.07091080099735554
13079,0.001415,0,-1,0.19095834927911745
25943,0.00538,1,2,0.5594641773796907
23385,0.49244,1,1,0.3307676074610078
20830,0.81786,1,0,0.15216943102100802
2967,0.98166,1,0,0.16144809558591736
24529,0.37075,1,0,0.1290609806577174
2552,0.19085,1,0,0.12064039250164736
20886,0.752465,1,2,0.6362528773887339
25867,0.0,1,1,0.2858264110041178
3470,0.5751454545454545,1,0,0.13923036346538248
12827,0.89954,1,1,0.37045621020923303
19571,1.01124,1,0,0.1631715734824627
11028,0.5765861111111111,1,0,0.139304368424747
26753,0.4974,1,0,0.13528533579043367
22607,0.836,1,2,0.6444965602051733
28196,0.595695,0,-2,0.08773969217893449
24098,0.0938333333333333,1,0,0.11629898421758704
10440,0.0,1,1,0.2858264110041178
297,0.01405,0,-1,0.1917962523284435
15655,0.0027166666666666,0,-1,0.19104454127081635
19596,0.657860465116279,1,2,0.6268194430156053
2240,0.9811466666666666,1,0,0.16141831640573412
3419,1.11036,1,2,0.670954758965583
13788,0.26789375,1,0,0.12418700114515871
19319,0.2058125,1,0,0.12132226368644773
1603,1.01503,1,0,0.16339346486081124
21586,0.111676923076923,1,0,0.1170871547778506
26903,0.9988714285714284,1,0,0.16244912391083707
1871,0.92265,1,0,0.15805382831177517
25117,0.0267666666666666,0,-2,0.07008693567339834
1886,0.0,0,-2,0.06934303430315072
14508,0.2879222222222222,1,0,0.12512352428437112
27987,0.075004,0,-1,0.19587786201641616
20415,0.7603625,1,0,0.14901776491624408
27669,1.0502454545454545,1,1,0.3856396800040764
18951,1.1060333333333334,1,1,0.39131899170615025
22103,0.88996,1,0,0.15619856934597065
18042,1.1319571428571429,1,1,0.3939682385859504
24541,0.0929304347826086,1,0,0.11625922493910726
13144,0.50848,1,0,0.1358417496711433
17595,0.81476,1,0,0.1519981220022419
2983,0.0219588235294117,0,-2,0.0699527742093014
765,1.003658333333333,1,0,0.16272842123081502
1793,0.2193282051282051,1,0,0.1219410546000982
15,0.283548,1,0,0.12491847224647327
20081,0.00355,0,-2,0.06944127424691536
18923,0.5185846153846154,1,0,0.13635086216649311
17978,0.5123432432432432,1,0,0.1360362064754624
7315,0.1417666666666666,0,-1,0.20042344088119945
7454,0.013,0,-1,0.19172651379904712
9824,0.0078,0,-1,0.1913814271336711
5723,0.997578947368421,1,0,0.16237377892641253
7534,0.0,0,-2,0.06934303430315072
10389,0.6579,1,0,0.14353505050445037
9090,0.4612222222222222,1,4,0.9392992301845119
8207,0.5975,1,0,0.14038240910474806
10325,0.8764318181818181,1,0,0.1554360102003363
19342,1.11925,1,0,0.1695906567588308
14970,0.0254555555555555,0,-1,0.19255502906009156
15363,0.4021272727272727,1,0,0.13057993813533694
5125,0.0,1,1,0.2858264110041178
14559,0.3178,1,0,0.1265318409057812
12979,0.11119,1,0,0.11706558550593761
6947,0.0106590909090909,1,2,0.5600216670049157
24950,0.937046153846154,1,0,0.15887651470098055
26548,1.2558884615384616,1,0,0.17799701462368758
23137,0.844336,1,0,0.15363898052444136
18567,1.003071875,1,0,0.16269418287905232
14078,0.9039,1,0,0.1569875282637422
11315,1.0022,1,2,0.6606420003069114
7049,0.8988771428571428,1,3,0.8549919770559374
6804,0.5276,1,0,0.13680645015501067
10758,0.0434782608695652,0,-1,0.19375868069707908
23529,0.0131311111111111,1,1,0.28697645095272445
14465,0.140032,1,0,0.11834915864536669
27722,0.00194,0,-1,0.19099310943937378
23890,0.06,0,-1,0.19486710379826672
12067,0.7750142857142858,1,2,0.63848629560735
24493,0.2860888888888889,1,0,0.12503754734701383
3594,0.7034,1,2,0.6313729451344086
12916,1.0123235294117647,1,0,0.1632349856050611
27588,0.0039,0,-1,0.1911229234110797
10615,0.0705,1,0,0.1152752808138393
10611,0.41814,1,0,0.1313609448437441
1707,0.5099,1,2,0.6118725968948591
119,0.04915,0,-1,0.19413864987587978
28082,0.8678,1,5,0.983140416660207
4604,0.0218293333333333,0,-2,0.06994916410949663
13341,0.86158,1,1,0.36667049459336976
24093,0.0559444444444444,1,2,0.5647975913671874
23577,0.0049892857142857,0,-2,0.06948114060418878
10238,0.4114785714285714,1,0,0.13103555899916325
3658,0.6934266666666666,1,0,0.14541679056575
24926,1.01186,1,0,0.16320785573318658
19019,0.0096222222222222,0,-1,0.19150230094944462
3719,0.06715,1,0,0.11512895126736226
14808,1.0662,1,1,0.3872607809339391
26578,0.9676511627906976,1,0,0.16063701382283677
84,0.3289875,1,0,0.12706265219615787
12243,0.966844,1,0,0.16059038136260223
14981,0.9408,1,2,0.6547183449668634
6809,0.7761125,1,0,0.14987569166603026
17383,0.8247535714285714,1,0,0.15255094431149743
28168,0.5511285714285714,1,0,0.13800149076842494
27265,1.1916064516129032,1,0,0.17400220766504196
24306,0.303675,1,0,0.12586436419460167
2867,0.837275,1,0,0.15324592783689603
23116,0.9950333333333332,1,0,0.16222546515081934
9216,0.00214,0,-1,0.19100635267654753
14585,0.0,1,1,0.2858264110041178
16006,0.87445,1,0,0.15532455414869256
4896,0.0165541666666666,0,-1,0.19196265127268566
3808,0.94657,1,0,0.15942267361182266
9170,0.7608444444444444,1,0,0.14904395698112433
11349,0.9587,1,0,0.16012048789612734
16049,0.5785428571428571,1,0,0.13940493713578145
28436,0.0,0,-2,0.06934303430315072
3243,0.0104166666666666,1,2,0.5599960695012215
22484,0.0381258064516129,0,-1,0.19340061988246413
8255,0.0983,1,0,0.11649584830996974
21532,1.01228,1,0,0.163232437721546
1284,0.046426923076923,0,-2,0.07063802835750317
3074,0.0008666666666666,0,-1,0.1909220493831042
13705,0.022172,0,-2,0.0699587178016269
29468,0.0352814814814814,1,0,0.1137449842594379
8672,0.1438518518518518,0,-1,0.20056667688026047
15128,0.9255,1,0,0.15821641998540603
25138,0.0,1,1,0.2858264110041178
7083,0.8085,1,1,0.3614044376862184
185,0.5321,1,0,0.1370343343243837
13697,0.9619666666666666,1,2,0.6567659736099035
28267,0.0,1,1,0.2858264110041178
25604,0.0010125,0,-2,0.06937104032330924
12044,0.4705,1,0,0.1339424727382281
18389,1.0146,1,0,0.1633682776433135
1106,0.0174052631578947,0,-1,0.1920192306943935
23863,0.0004033333333333,0,-1,0.1908913806323568
5965,0.7052125,1,0,0.1460455571863978
7084,0.0164975609756097,0,-2,0.06980066739652505
951,0.4299,0,-1,0.22094363978475268
15614,1.00865,1,0,0.1630200775206035
29515,0.9969384615384616,1,0,0.16233645234797991
19900,0.8501439024390244,1,2,0.6458840662431989
852,0.9698333333333332,1,1,0.3775084126344384
17730,0.1637363636363636,1,0,0.11941319398577928
8981,0.00085,0,-1,0.19092094612536195
21723,0.8468,1,0,0.1537763338987879
21417,0.0259777777777777,0,-1,0.19258982557652143
17774,0.96821,1,0,0.16066930610850455
19267,0.001565,0,-1,0.19096828026028043
17390,0.5470416666666666,1,0,0.13779328527375606
3110,0.07375,1,0,0.1154173968695134
23187,0.0029722222222222,0,-1,0.19106146679015482
23435,0.0032371428571428,0,-2,0.06943261130879069
25155,1.0266,1,2,0.6629822597980835
24653,0.9696423076923076,1,0,0.16075209566135362
1261,0.3,1,0,0.12569119693253433
3967,0.73885,1,0,0.1478524960343593
7799,0.9385,1,0,0.15895978937659644
23715,0.9789,1,0,0.1612880363345255
4560,0.7006028571428572,1,0,0.14579936776944386
12972,0.0002458333333333,0,-1,0.19088095632077726
8991,0.47045,0,-1,0.2239491906336179
12164,0.887,1,1,0.3692038195186455
10444,0.033915625,0,-1,0.19311932682664856
23994,0.0195,0,-1,0.1921585393220429
4416,0.0022941176470588,0,-1,0.1910165582378391
14957,0.85825,1,0,0.1544159220873175
22518,0.1593,0,-1,0.2016302328228923
25164,0.9384833333333332,1,0,0.15895883452809625
11976,0.7174857142857143,1,0,0.14670271903983859
24041,0.0311666666666666,0,-1,0.1929358298448665
15486,0.2210652173913043,1,0,0.1220207772005001
5894,0.9154454545454546,1,0,0.15764341628661876
2422,0.82745,1,4,0.9476541944983501
28154,0.3491857142857142,1,0,0.12802581155670972
2320,0.0788333333333333,0,-1,0.19613646288653863
24380,0.0176151515151515,0,-2,0.06983176955534912
23250,0.0011259259259259,0,-1,0.1909392117974085
29392,0.0,1,1,0.2858264110041178
20957,0.2254103448275862,1,0,0.12222039944048375
27944,0.0007666666666666,0,-1,0.19091542990971408
4812,1.0133,1,0,0.16329214924350133
2248,0.6025285714285714,1,1,0.34129267623224363
14280,0.0047772727272727,0,-1,0.19118104842943154
17120,0.35262,1,0,0.1281901949966176
16761,0.4791636363636363,1,0,0.13437373170063996
25414,0.1043,1,0,0.11676074787539724
18008,0.1015555555555555,0,-1,0.1976762392714462
21221,0.005375,1,2,0.5594636492916742
16263,0.42622,1,0,0.1317565427460795
11539,0.0,1,1,0.2858264110041178
7567,0.57044,1,0,0.13898887897095732
16130,0.46128,1,0,0.13348480481327873
5750,0.06025,0,-1,0.19488391284354856
782,0.01638,0,-1,0.1919510745409543
19351,0.2458875,1,2,0.5846890794364584
22562,0.0231333333333333,0,-1,0.19240035359622298
10433,0.95606,0,-2,0.10091280105301745
4656,0.39245,1,0,0.13010985314060575
197,0.0,0,-2,0.06934303430315072
25032,1.0415222222222222,1,0,0.16495127733927475
21259,0.1463208333333333,0,-1,0.20073637583565734
25054,0.009914,1,3,0.8011272004977328
29094,0.3963545454545454,1,0,0.13029934763268544
6387,0.60234,1,2,0.6212374518825232
27992,0.2485454545454545,1,0,0.1232880018739861
7637,0.6935380952380953,1,0,0.14542272467539574
26172,0.839275,1,0,0.15335717476635732
7809,0.95726,1,0,0.16003751848017397
29260,0.1729857142857143,1,0,0.11983061425579868
19567,0.1161833333333333,0,-2,0.07262580576934663
28042,0.00233,0,-2,0.06940749839753683
22823,0.3137777777777777,1,0,0.12634146318615708
28734,0.0,1,1,0.2858264110041178
29121,0.039965,0,-1,0.19352359885387824
24576,0.1,0,-1,0.19757053686875164
13251,0.0142722222222222,1,0,0.11284055651385805
16057,0.05256,1,0,0.11449353641928357
21445,0.5911272727272727,1,0,0.14005317904307446
25794,0.9945272727272728,1,0,0.16219599382719577
14014,0.1847133333333333,1,0,0.12036168976594971
28989,0.01160625,0,-1,0.19163397408353333
11231,0.0,1,1,0.2858264110041178
17463,0.7401368421052632,1,0,0.1479219881882972
14974,0.0798333333333333,1,2,0.5673122036690427
2619,0.2888375,1,0,0.1251664665764387
6256,0.3848692307692308,1,2,0.5990746153072403
17301,0.9767363636363636,1,0,0.161162651328679
2961,0.93064,1,0,0.1585099988317557
6503,0.0850588235294117,0,-1,0.1965574307167743
26075,0.047475,0,-2,0.0706675189240121
10859,0.17545,0,-1,0.2027466101001099
6305,0.0005555555555555,0,-1,0.19090145604173284
18572,0.0014666666666666,0,-1,0.1909617699058613
2455,0.2141384615384615,0,-1,0.20543969331841938
17860,1.0219,1,0,0.16379629845898153
21993,0.47107,1,0,0.1339708102347622
3215,0.1473,1,0,0.11867452725456873
20576,0.1675743589743589,1,0,0.11958624872845573
8373,0.4218352941176471,1,0,0.13154174169896019
25812,0.075495,0,-2,0.0714601685280486
22804,0.3804888888888889,1,0,0.12953081750497086
21995,0.1334117647058823,1,0,0.11805346111087392
5790,0.0,0,-2,0.06934303430315072
15349,0.4876,1,0,0.1347948041293399
12784,0.074925,1,0,0.11546881477408538
19922,0.3241666666666666,1,0,0.1268336860770583
778,0.0719,0,-1,0.19566843335750236
27854,0.5784555555555555,1,1,0.338977316913693
17804,0.0386466666666666,0,-2,0.07041946444629217
23519,0.065268,0,-1,0.195221536418444
8227,0.6517,0,-1,0.23773684718992885
28905,0.49615,1,0,0.13522268429340176
29087,0.4701333333333333,1,0,0.13392424661747937
29703,1.5,0,-1,0.30968246931111293
14370,0.4214190476190476,1,0,0.13152136577428078
11693,1.2797875,1,1,0.4091906626347252
25243,0.0304,0,-1,0.19288467739236465
447,0.91520625,1,0,0.15762980470038201
7008,0.076068,1,0,0.11551885147006281
22378,0.1974363636363636,1,0,0.12094013800095037
20502,0.8610066666666667,1,0,0.15457023176160747
15636,0.0110148148148148,0,-1,0.19159471532944283
29783,0.0019666666666666,0,-1,0.19099487516380215
27771,0.9735375,1,0,0.16097741810474314
1864,0.99638,1,0,0.1623039116712799
24924,0.069278,1,0,0.115221884558778
25218,1.06318,1,0,0.1662336480531182
17081,0.037625,1,0,0.11384626119488611
10290,0.56816,1,0,0.13887199547170936
19316,0.0013636363636363,1,3,0.8005427830800496
